,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Total_Working_Days,Avg_Daily_Hours,Median_Daily_Hours,Std_Daily_Hours,Overtime_Days_8.5h,Overtime_Days_10h,Late_Arrival_Rate,Absence_Rate,Very_Early_Start_Rate,Early_Leave_Rate,Friday_Evening_Presence_Rate,Monday_Morning_Presence_Rate,Attrition_Num,Young_Stagnation,Avg_Work_Hours,Work_Intensity,Overtime_Flag,Distance_Bin,Age_Group,LongHours,Is_Young,LowIncome
327,23,Yes,1,Sales,2,3,Medical,328,Female,4,Manufacturing Director,Married,45590,1.0,18,1,1.0,2,0,0,0,2,3,3.0,1.0,3.0,237,7.975096108766995,7.98,0.2811278853197206,8,0,0.008032128514056224,0.0963855421686747,0.0,0.0,0.06896551724137931,0.022988505747126436,1,0,7.822759412304867,0.9778449265381084,0,Très proche (0-2km),<25,0,1,1
328,24,No,0,Sales,1,5,Marketing,329,Female,1,Manufacturing Director,Divorced,81890,1.0,14,1,1.0,3,1,0,0,3,3,3.0,2.0,3.0,241,6.815337713231904,6.825277777777778,0.2885205276943117,0,0,0.020080321285140562,0.08032128514056225,0.0,0.23694779116465864,0.0,0.011494252873563218,0,0,7.975096108766995,0.9968870135958744,0,Très proche (0-2km),<25,0,1,0
329,52,No,1,Research & Development,29,3,Life Sciences,330,Male,2,Manufacturing Director,Married,29420,8.0,11,1,9.0,1,5,1,4,2,3,4.0,3.0,3.0,237,6.073565400843882,6.0633333333333335,0.31335642563088123,0,0,0.03614457831325301,0.0963855421686747,0.0,0.8032128514056225,0.0,0.0038314176245210726,0,0,6.815337713231904,0.851917214153988,0,Très loin (>20km),>45,0,0,1
330,50,No,1,Research & Development,8,4,Life Sciences,331,Male,2,Sales Executive,Married,49410,5.0,11,1,30.0,3,4,0,3,1,3,3.0,3.0,3.0,236,6.410002354048964,6.415,0.31108525199809883,0,0,0.04819277108433735,0.10040160642570281,0.0,0.5180722891566265,0.0,0.0038314176245210726,0,0,6.073565400843882,0.7591956751054852,0,Proche (3-10km),>45,0,0,0
331,29,Yes,1,Sales,2,4,Marketing,332,Female,4,Research Scientist,Married,106500,1.0,13,2,1.0,2,1,0,0,4,3,2.0,1.0,3.0,248,10.695543234767024,10.690277777777776,0.29655722191505596,248,245,0.028112449799196786,0.05220883534136546,0.0,0.0,0.1839080459770115,0.0038314176245210726,1,0,6.410002354048964,0.8012502942561205,0,Très proche (0-2km),26-35,0,1,0
332,33,No,1,Research & Development,3,4,Life Sciences,333,Male,4,Manufacturing Director,Married,59020,0.0,12,1,14.0,2,13,3,7,3,3,3.0,3.0,4.0,241,6.985387275242046,6.972777777777778,0.31902760321019186,0,0,0.03614457831325301,0.08032128514056225,0.0,0.13253012048192772,0.0038314176245210726,0.007662835249042145,0,0,10.695543234767024,1.336942904345878,1,Proche (3-10km),26-35,1,0,0
333,33,Yes,1,Research & Development,23,5,Life Sciences,334,Male,1,Human Resources,Single,86390,5.0,16,2,6.0,3,3,0,2,2,3,1.0,1.0,3.0,242,7.986834251606979,7.954166666666667,0.2972431148306884,11,0,0.03614457831325301,0.07630522088353414,0.0,0.0,0.08812260536398467,0.0038314176245210726,1,0,6.985387275242046,0.8731734094052558,0,Très loin (>20km),26-35,0,0,0
334,47,No,1,Research & Development,6,4,Other,335,Male,2,Manager,Married,63470,1.0,14,0,26.0,2,26,3,0,4,3,3.0,4.0,2.0,238,9.466814892623717,9.475833333333334,0.3302123668246772,237,15,0.01606425702811245,0.09236947791164658,0.0,0.0,0.18007662835249041,0.01532567049808429,0,0,7.986834251606979,0.9983542814508723,0,Proche (3-10km),>45,0,0,0
335,36,No,1,Sales,6,3,Medical,336,Female,2,Sales Executive,Married,42000,0.0,22,0,10.0,3,9,0,5,3,4,3.0,2.0,3.0,228,7.715425194931774,7.7034722222222225,0.3198743753850845,1,0,0.028112449799196786,0.13253012048192772,0.0,0.004016064257028112,0.04597701149425287,0.007662835249042145,0,0,9.466814892623717,1.1833518615779646,1,Proche (3-10km),36-45,1,0,1
336,29,No,1,Research & Development,10,3,Other,337,Male,1,Research Scientist,Married,34520,1.0,11,0,10.0,3,10,0,7,2,3,3.0,3.0,3.0,233,7.72597758702909,7.729444444444445,0.2920976963344285,2,0,0.012048192771084338,0.11244979919678715,0.0,0.004016064257028112,0.05747126436781609,0.0038314176245210726,0,0,7.715425194931774,0.9644281493664717,0,Proche (3-10km),26-35,0,1,1
337,58,Yes,1,Research & Development,24,3,Other,338,Female,2,Research Scientist,Single,43170,7.0,17,0,40.0,2,31,13,8,3,3,4.0,2.0,3.0,232,8.896329022988505,8.889305555555556,0.3187010544295954,211,1,0.01606425702811245,0.11646586345381527,0.0,0.0,0.1724137931034483,0.0038314176245210726,1,0,7.72597758702909,0.9657471983786362,0,Très loin (>20km),>45,0,0,1
338,35,No,1,Sales,10,4,Marketing,339,Female,1,Research Scientist,Single,26320,3.0,13,3,7.0,3,2,2,2,4,3,4.0,3.0,3.0,237,7.781327941865917,7.784722222222222,0.2935857881751312,3,0,0.012048192771084338,0.0963855421686747,0.0,0.0,0.04980842911877394,0.0038314176245210726,0,0,8.896329022988505,1.1120411278735631,1,Proche (3-10km),36-45,0,0,1
339,42,No,1,Sales,15,1,Marketing,340,Male,2,Laboratory Technician,Married,46680,9.0,18,2,8.0,2,4,0,2,3,3,4.0,4.0,3.0,232,10.472171934865898,10.460416666666667,0.30685040173314915,232,219,0.040160642570281124,0.11646586345381527,0.0,0.0,0.1685823754789272,0.0038314176245210726,0,0,7.781327941865917,0.9726659927332396,0,Loin (11-20km),36-45,0,0,1
340,28,Yes,1,Research & Development,19,4,Medical,341,Female,2,Sales Executive,Single,32040,6.0,16,1,5.0,4,2,2,1,2,3,3.0,3.0,2.0,230,6.202743961352657,6.193888888888889,0.28624725695200637,0,0,0.03614457831325301,0.12449799196787148,0.0,0.7188755020080321,0.0,0.0038314176245210726,1,0,10.472171934865898,1.3090214918582372,1,Loin (11-20km),26-35,1,1,1
341,36,No,1,Research & Development,2,3,Life Sciences,342,Male,2,Healthcare Representative,Married,27200,4.0,14,1,8.0,3,5,0,4,3,3,3.0,2.0,3.0,228,6.620693226120858,6.623055555555555,0.28471111924892006,0,0,0.020080321285140562,0.13253012048192772,0.0,0.3534136546184739,0.0,0.011494252873563218,0,0,6.202743961352657,0.7753429951690821,0,Très proche (0-2km),36-45,0,0,1
342,32,No,1,Research & Development,3,1,Medical,343,Male,2,Manufacturing Director,Married,171810,1.0,14,0,14.0,2,14,6,8,2,3,3.0,3.0,3.0,231,7.992996632996634,7.9752777777777775,0.2942611603727409,10,0,0.028112449799196786,0.12048192771084337,0.0,0.0,0.0842911877394636,0.0,0,0,6.620693226120858,0.8275866532651073,0,Proche (3-10km),26-35,0,0,0
343,40,No,2,Sales,9,3,Marketing,344,Male,3,Manufacturing Director,Single,22380,2.0,14,0,10.0,3,1,0,0,3,3,1.0,3.0,3.0,232,6.885680076628352,6.887361111111112,0.2911659697034492,0,0,0.020080321285140562,0.11646586345381527,0.0,0.18473895582329317,0.0038314176245210726,0.022988505747126436,0,0,7.992996632996634,0.9991245791245793,0,Proche (3-10km),36-45,0,0,1
344,30,No,1,Research & Development,7,3,Technical Degree,345,Male,2,Research Director,Single,14830,5.0,13,0,12.0,3,0,0,0,3,3,3.0,4.0,2.0,245,9.377876417233558,9.360555555555555,0.29025083874293417,245,5,0.040160642570281124,0.0642570281124498,0.0,0.0,0.1839080459770115,0.0,0,0,6.885680076628352,0.860710009578544,0,Proche (3-10km),26-35,0,0,1
345,45,No,1,Research & Development,10,4,Life Sciences,346,Male,1,Research Director,Single,56050,1.0,12,2,1.0,2,1,0,0,3,3,2.0,3.0,3.0,231,6.619438431938432,6.635833333333333,0.3049972209401116,0,0,0.04819277108433735,0.12048192771084337,0.0,0.3453815261044177,0.0,0.007662835249042145,0,0,9.377876417233558,1.1722345521541948,1,Proche (3-10km),>45,1,0,0
346,42,No,1,Research & Development,20,2,Medical,347,Male,2,Sales Representative,Married,72950,1.0,15,0,10.0,3,9,7,8,3,3,2.0,2.0,2.0,243,7.5818644261545485,7.572777777777778,0.298997169578812,0,0,0.040160642570281124,0.07228915662650602,0.0,0.0,0.04597701149425287,0.0,0,0,6.619438431938432,0.827429803992304,0,Loin (11-20km),36-45,0,0,0
347,38,No,2,Sales,4,3,Medical,348,Male,2,Research Scientist,Divorced,23060,2.0,19,1,13.0,5,4,1,2,3,3,1.0,1.0,2.0,242,7.59510101010101,7.5841666666666665,0.2946991589018644,0,0,0.040160642570281124,0.07630522088353414,0.0,0.004016064257028112,0.034482758620689655,0.007662835249042145,0,0,7.5818644261545485,0.9477330532693186,0,Proche (3-10km),36-45,0,0,1
348,34,No,2,Research & Development,7,4,Life Sciences,349,Male,3,Laboratory Technician,Single,23480,1.0,14,1,6.0,3,5,1,3,3,3,3.0,4.0,3.0,235,6.873507092198581,6.891666666666667,0.3099351157681334,0,0,0.008032128514056224,0.10441767068273092,0.0,0.21285140562248997,0.0,0.0038314176245210726,0,0,7.59510101010101,0.9493876262626263,0,Proche (3-10km),26-35,0,0,1
349,49,Yes,1,Sales,7,2,Life Sciences,350,Female,2,Healthcare Representative,Married,89980,1.0,14,2,9.0,2,9,7,7,4,3,3.0,4.0,4.0,231,6.287247474747474,6.261111111111111,0.31413734079936617,0,0,0.020080321285140562,0.12048192771084337,0.0,0.6506024096385542,0.0,0.011494252873563218,1,0,6.873507092198581,0.8591883865248227,0,Proche (3-10km),>45,0,0,0
350,55,Yes,1,Human Resources,16,3,Technical Degree,351,Male,4,Manufacturing Director,Single,43190,4.0,11,0,12.0,3,9,7,3,4,3,3.0,4.0,2.0,228,6.376486354775829,6.353472222222223,0.31927918320363835,0,0,0.024096385542168676,0.13253012048192772,0.0,0.5622489959839357,0.0,0.0,1,0,6.287247474747474,0.7859059343434343,0,Loin (11-20km),>45,0,0,1
351,43,No,1,Research & Development,25,2,Medical,352,Male,2,Healthcare Representative,Married,61320,6.0,13,0,22.0,3,4,1,0,2,3,2.0,1.0,3.0,231,7.334411976911977,7.325555555555556,0.2988794445669474,0,0,0.024096385542168676,0.12048192771084337,0.0,0.008032128514056224,0.007662835249042145,0.011494252873563218,0,0,6.376486354775829,0.7970607943469786,0,Très loin (>20km),36-45,0,0,0
352,27,No,1,Sales,2,4,Medical,353,Male,2,Manager,Divorced,33460,1.0,21,1,9.0,2,9,0,8,2,4,3.0,4.0,3.0,234,10.494040835707503,10.486527777777777,0.27102694312445896,234,227,0.0321285140562249,0.10843373493975904,0.0,0.0,0.16475095785440613,0.007662835249042145,0,0,7.334411976911977,0.9168014971139972,0,Très proche (0-2km),26-35,0,1,1
353,35,No,1,Research & Development,1,3,Medical,354,Male,1,Research Director,Single,108550,3.0,13,1,17.0,2,8,1,6,3,3,3.0,3.0,4.0,238,6.994789915966386,6.988333333333333,0.2740356883820808,0,0,0.028112449799196786,0.09236947791164658,0.0,0.1285140562248996,0.0038314176245210726,0.007662835249042145,0,0,10.494040835707503,1.311755104463438,1,Très proche (0-2km),36-45,1,0,0
354,28,No,1,Sales,1,2,Technical Degree,355,Female,1,Sales Executive,Married,22310,1.0,12,0,8.0,3,8,7,5,2,3,2.0,2.0,3.0,244,9.909392076502732,9.938333333333333,0.3177134415401452,244,96,0.03614457831325301,0.06827309236947791,0.0,0.0,0.18007662835249041,0.01532567049808429,0,1,6.994789915966386,0.8743487394957983,0,Très proche (0-2km),26-35,0,1,1
355,34,No,1,Sales,2,5,Life Sciences,356,Male,4,Research Scientist,Married,23230,0.0,17,0,4.0,2,3,0,2,3,3,3.0,4.0,1.0,242,6.892396694214876,6.902222222222222,0.3210244957935968,0,0,0.05220883534136546,0.07630522088353414,0.0,0.19678714859437751,0.0,0.007662835249042145,0,0,9.909392076502732,1.2386740095628415,1,Très proche (0-2km),26-35,1,0,1
356,26,Yes,2,Research & Development,22,4,Other,357,Female,1,Sales Executive,Married,20240,1.0,23,0,8.0,2,8,1,7,3,4,3.0,3.0,3.0,230,7.998314009661836,8.013194444444444,0.3070237601658047,10,0,0.024096385542168676,0.12449799196787148,0.0,0.0,0.10344827586206896,0.007662835249042145,1,0,6.892396694214876,0.8615495867768596,0,Très loin (>20km),26-35,0,1,1
357,27,No,0,Sales,1,3,Technical Degree,358,Female,1,Sales Executive,Married,27130,1.0,11,0,0.0,2,0,0,0,3,3,4.0,4.0,2.0,245,7.311344671201814,7.324166666666667,0.30094069000296825,0,0,0.020080321285140562,0.0642570281124498,0.0,0.03614457831325301,0.0,0.007662835249042145,0,0,7.998314009661836,0.9997892512077295,0,Très proche (0-2km),26-35,0,1,1
358,51,No,1,Sales,16,3,Medical,359,Male,3,Research Scientist,Married,94390,2.0,15,3,29.0,0,20,4,17,3,3,1.0,3.0,2.0,231,6.114925444925444,6.1194444444444445,0.3149458314231934,0,0,0.040160642570281124,0.12048192771084337,0.0,0.7550200803212851,0.0,0.007662835249042145,0,0,7.311344671201814,0.9139180839002268,0,Loin (11-20km),>45,0,0,0
359,44,No,1,Sales,24,5,Medical,360,Female,1,Sales Executive,Single,25660,9.0,11,1,10.0,3,5,2,3,3,3,4.0,2.0,2.0,239,6.318081125058113,6.3502777777777775,0.3208433593967069,0,0,0.012048192771084338,0.08835341365461848,0.0,0.6465863453815262,0.0,0.007662835249042145,0,0,6.114925444925444,0.7643656806156806,0,Très loin (>20km),36-45,0,0,1
360,25,No,1,Research & Development,17,3,Medical,361,Male,1,Laboratory Technician,Single,199260,7.0,11,3,6.0,5,4,0,1,4,3,1.0,1.0,2.0,238,6.416490429505136,6.424305555555556,0.2929426819494877,0,0,0.03614457831325301,0.09236947791164658,0.0,0.5783132530120482,0.0,0.01532567049808429,0,0,6.318081125058113,0.7897601406322641,0,Loin (11-20km),26-35,0,1,0
361,33,No,1,Research & Development,8,4,Life Sciences,362,Male,3,Laboratory Technician,Divorced,24510,1.0,13,1,9.0,3,9,0,8,2,3,1.0,1.0,3.0,241,6.01962540341171,6.025,0.29176608684834626,0,0,0.04417670682730924,0.08032128514056225,0.0,0.8232931726907631,0.0,0.01532567049808429,0,0,6.416490429505136,0.802061303688142,0,Proche (3-10km),26-35,0,0,1
362,35,No,1,Sales,6,4,Medical,363,Female,2,Manager,Single,94190,1.0,24,1,6.0,5,6,1,1,2,4,3.0,1.0,2.0,231,6.903253968253968,6.9030555555555555,0.29468700196542014,0,0,0.020080321285140562,0.12048192771084337,0.0,0.1606425702811245,0.0,0.011494252873563218,0,0,6.01962540341171,0.7524531754264637,0,Proche (3-10km),36-45,0,0,0
363,36,No,1,Sales,10,4,Marketing,364,Male,3,Manager,Married,86860,1.0,13,0,18.0,2,18,4,11,3,3,2.0,4.0,2.0,235,9.704113475177305,9.688333333333333,0.2941733073056057,235,38,0.024096385542168676,0.10441767068273092,0.0,0.0,0.1724137931034483,0.011494252873563218,0,0,6.903253968253968,0.862906746031746,0,Proche (3-10km),36-45,0,0,0
364,32,No,1,Research & Development,3,4,Medical,365,Female,4,Sales Executive,Divorced,30380,2.0,20,0,8.0,3,5,0,3,3,4,2.0,4.0,2.0,234,7.789356600189932,7.780277777777778,0.27560046088134094,1,0,0.0321285140562249,0.10843373493975904,0.0,0.0,0.05363984674329502,0.0,0,0,9.704113475177305,1.2130141843971631,1,Proche (3-10km),26-35,1,0,1
365,30,No,2,Research & Development,4,5,Medical,366,Male,5,Sales Representative,Divorced,30580,9.0,14,1,10.0,2,5,0,3,3,3,2.0,4.0,2.0,230,6.412108695652173,6.394166666666667,0.28198878942644556,0,0,0.028112449799196786,0.12449799196787148,0.0,0.5622489959839357,0.0,0.0038314176245210726,0,0,7.789356600189932,0.9736695750237415,0,Proche (3-10km),26-35,0,0,1
366,53,No,1,Sales,6,3,Marketing,367,Male,4,Sales Executive,Married,23250,7.0,18,1,35.0,1,5,0,4,4,3,1.0,4.0,3.0,245,10.391128117913832,10.373611111111112,0.2976511437069253,245,219,0.028112449799196786,0.0642570281124498,0.0,0.0,0.1839080459770115,0.0,0,0,6.412108695652173,0.8015135869565216,0,Proche (3-10km),>45,0,0,1
367,45,No,1,Research & Development,1,5,Technical Degree,368,Male,2,Healthcare Representative,Divorced,20880,4.0,15,3,18.0,2,5,0,2,3,3,4.0,1.0,3.0,237,8.524001406469761,8.500277777777777,0.2740944264327296,119,0,0.0321285140562249,0.0963855421686747,0.0,0.0,0.17624521072796934,0.007662835249042145,0,0,10.391128117913832,1.298891014739229,1,Très proche (0-2km),>45,1,0,1
368,32,No,1,Sales,10,3,Marketing,369,Female,1,Human Resources,Married,30720,5.0,12,0,9.0,4,5,1,3,1,3,3.0,3.0,2.0,242,6.58656795224977,6.596805555555555,0.3340456262325281,0,0,0.03614457831325301,0.07630522088353414,0.0,0.40562248995983935,0.0,0.0038314176245210726,0,0,8.524001406469761,1.0655001758087201,1,Proche (3-10km),26-35,0,0,1
369,52,No,2,Research & Development,1,1,Life Sciences,370,Male,2,Laboratory Technician,Married,50060,3.0,16,1,31.0,2,9,0,0,3,3,3.0,4.0,3.0,234,7.5865811965811965,7.5969444444444445,0.2842703084247785,0,0,0.03614457831325301,0.10843373493975904,0.0,0.0,0.034482758620689655,0.019157088122605363,0,0,6.58656795224977,0.8233209940312213,0,Très proche (0-2km),>45,0,0,0
370,37,No,1,Sales,24,2,Life Sciences,371,Female,4,Laboratory Technician,Divorced,42570,4.0,15,0,9.0,2,1,0,0,3,3,4.0,3.0,3.0,241,6.104338404794835,6.117222222222222,0.2978896349212484,0,0,0.0321285140562249,0.08032128514056225,0.0,0.8112449799196787,0.0,0.007662835249042145,0,0,7.5865811965811965,0.9483226495726496,0,Très loin (>20km),36-45,0,0,1
371,28,No,1,Research & Development,21,4,Life Sciences,372,Female,1,Healthcare Representative,Divorced,25000,1.0,16,2,6.0,3,5,0,4,3,3,2.0,4.0,3.0,227,6.29157244248654,6.300833333333333,0.29498244993938033,0,0,0.024096385542168676,0.13654618473895583,0.0,0.6586345381526104,0.0,0.0,0,0,6.104338404794835,0.7630423005993544,0,Très loin (>20km),26-35,0,1,1
372,22,No,1,Research & Development,2,2,Life Sciences,373,Male,1,Sales Representative,Married,11020,6.0,19,0,4.0,3,2,2,2,2,3,4.0,4.0,1.0,232,6.482304837164751,6.495138888888889,0.30908006660675474,0,0,0.040160642570281124,0.11646586345381527,0.0,0.5100401606425703,0.0,0.011494252873563218,0,0,6.29157244248654,0.7864465553108175,0,Très proche (0-2km),<25,0,1,1
373,44,No,1,Research & Development,22,3,Medical,374,Female,1,Laboratory Technician,Married,104530,2.0,11,1,10.0,2,3,0,2,3,3,1.0,4.0,2.0,241,10.983654910096817,11.003333333333334,0.3241047151560941,241,240,0.040160642570281124,0.08032128514056225,0.0,0.0,0.1839080459770115,0.007662835249042145,0,0,6.482304837164751,0.8102881046455939,0,Très loin (>20km),36-45,0,0,0
374,42,No,2,Sales,13,4,Life Sciences,375,Female,2,Laboratory Technician,Single,22880,5.0,16,1,8.0,4,2,2,2,2,3,2.0,4.0,3.0,230,8.008833333333333,8.01125,0.30677158274300953,10,0,0.0321285140562249,0.12449799196787148,0.0,0.0,0.07662835249042145,0.007662835249042145,0,0,10.983654910096817,1.3729568637621021,1,Loin (11-20km),36-45,1,0,1
375,36,No,1,Research & Development,14,3,Other,376,Male,2,Research Scientist,Married,39290,0.0,24,0,6.0,6,5,0,3,2,4,1.0,1.0,3.0,242,7.591120293847567,7.618055555555555,0.29693656518871814,1,0,0.04819277108433735,0.07630522088353414,0.0,0.0,0.04597701149425287,0.007662835249042145,0,0,8.008833333333333,1.0011041666666667,0,Loin (11-20km),36-45,0,0,1
376,25,No,1,Sales,11,3,Life Sciences,377,Female,1,Laboratory Technician,Married,23110,1.0,11,1,5.0,2,5,0,3,3,3,3.0,1.0,3.0,243,10.40962620027435,10.398055555555555,0.2956931852460674,243,222,0.028112449799196786,0.07228915662650602,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,7.591120293847567,0.9488900367309459,0,Loin (11-20km),26-35,0,1,1
377,35,No,1,Research & Development,9,2,Life Sciences,378,Female,1,Healthcare Representative,Married,31400,1.0,13,1,17.0,2,17,5,15,2,3,4.0,3.0,3.0,229,8.79542212518195,8.794444444444444,0.30124458639401214,188,0,0.028112449799196786,0.1285140562248996,0.0,0.0,0.1532567049808429,0.0,0,0,10.40962620027435,1.3012032750342937,1,Proche (3-10km),36-45,1,0,1
378,35,Yes,2,Sales,8,2,Marketing,379,Female,1,Laboratory Technician,Divorced,36900,1.0,13,1,10.0,2,10,7,8,4,3,4.0,2.0,2.0,231,10.000467772967772,10.004166666666666,0.3062588326915029,231,119,0.0321285140562249,0.12048192771084337,0.0,0.0,0.18007662835249041,0.0038314176245210726,1,0,8.79542212518195,1.0994277656477438,1,Proche (3-10km),36-45,0,0,1
379,32,No,0,Research & Development,21,3,Life Sciences,380,Male,1,Sales Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2,3,3,4.0,4.0,3.0,229,7.885713245997089,7.896944444444444,0.2724837329701488,3,0,0.024096385542168676,0.1285140562248996,0.0,0.0,0.07279693486590039,0.007662835249042145,0,0,10.000467772967772,1.2500584716209715,1,Très loin (>20km),26-35,1,0,1
380,25,No,1,Sales,5,3,Marketing,381,Female,4,Research Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3,3,3,3.0,1.0,4.0,237,7.795277777777779,7.838611111111111,0.29989317799822746,0,0,0.03614457831325301,0.0963855421686747,0.0,0.0,0.04980842911877394,0.0038314176245210726,0,0,7.885713245997089,0.9857141557496362,0,Proche (3-10km),26-35,0,1,1
381,49,No,1,Sales,9,3,Technical Degree,382,Female,2,Sales Representative,Married,190330,2.0,18,1,7.0,5,4,0,2,3,3,3.0,1.0,3.0,241,7.469465191332411,7.482222222222222,0.3278394071924669,0,0,0.0321285140562249,0.08032128514056225,0.0,0.020080321285140562,0.019157088122605363,0.007662835249042145,0,0,7.795277777777779,0.9744097222222223,0,Proche (3-10km),>45,0,0,0
382,24,No,0,Research & Development,2,5,Technical Degree,383,Male,2,Healthcare Representative,Married,187220,0.0,22,1,6.0,3,5,3,4,3,4,1.0,4.0,2.0,230,7.561153381642512,7.541666666666667,0.31382315744300787,0,0,0.040160642570281124,0.12449799196787148,0.0,0.008032128514056224,0.007662835249042145,0.007662835249042145,0,1,7.469465191332411,0.9336831489165514,0,Très proche (0-2km),<25,0,1,0
383,32,No,2,Research & Development,12,5,Medical,384,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,2,3,2.0,2.0,3.0,235,6.814644208037826,6.8133333333333335,0.3245575064687609,0,0,0.028112449799196786,0.10441767068273092,0.0,0.26506024096385544,0.0,0.01532567049808429,0,0,7.561153381642512,0.945144172705314,0,Loin (11-20km),26-35,0,0,0
384,38,No,1,Sales,22,2,Medical,385,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,4,3,2.0,2.0,3.0,236,6.987524717514124,6.967638888888889,0.30347926369364947,0,0,0.024096385542168676,0.10040160642570281,0.0,0.11646586345381527,0.0038314176245210726,0.0,0,0,6.814644208037826,0.8518305260047282,0,Très loin (>20km),36-45,0,0,0
385,42,No,1,Research & Development,18,1,Technical Degree,386,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,3,4,3.0,4.0,2.0,239,9.614905857740586,9.615277777777777,0.3115379847203702,239,23,0.01606425702811245,0.08835341365461848,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,6.987524717514124,0.8734405896892655,0,Loin (11-20km),36-45,0,0,0
386,31,No,1,Research & Development,16,3,Life Sciences,387,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,3,3,4.0,4.0,3.0,240,10.09835300925926,10.126805555555556,0.2898581818282975,240,158,0.028112449799196786,0.08433734939759036,0.0,0.0,0.18007662835249041,0.011494252873563218,0,0,9.614905857740586,1.2018632322175733,1,Loin (11-20km),26-35,1,0,1
